sequence,date,slot,videoNumber,title,sourceMarketplace,sourceUrl,sourceZip,videoEntry,videoSha256,catalogProductId,affiliateMarketplace,affiliateLink,storeLink,publicationStatus,caption,hashtags
"1202","2027-09-04","2","2416","Cadeira Dobrável Diretor Peak Azul Com Porta Copo - Nautika","shopee","https://shopee.com.br/product/618731843/16656957906","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2416/Cadeira Dobrável Diretor Peak Azul Com Porta Copo - Nautika.mp4","0af7bd1b8a2904a70152cbb910f6b76750fc9368d159d68dca366f3969049f18","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1203","2027-09-04","3","2417","Retrátil guarda-roupa ferroviário cabide toalha cabide rack armário organizador de armazenamento puxar para fora pendurado guarda-roupa ferroviário haste","outro","https://pt.aliexpress.com/item/1005004762175942.html","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2417/Retrátil guarda-roupa ferroviário cabide toalha cabide rack armário organizador de armazenamento puxar para fora pendurado guarda-roupa ferroviário haste.mp4","c9d0d2323c9d7a31af0ccccafbea523bc2849ce6fcb3112e37292a6cf8345ad6","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1204","2027-09-05","1","2418","Adesivo de Esmalte de Purpurina Cor Pura Adesivo de Esmalte Gradiente Brilhante","shopee","https://shopee.com.br/product/389806204/14485315815","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2418/Adesivo de Esmalte de Purpurina Cor Pura Adesivo de Esmalte Gradiente Brilhante.mp4","528d74bfa1181e4166c37be720bf9244fba463724812de618881c8f01e746d24","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1205","2027-09-05","2","2419","stylishlife Anti-slip Hanger Hook Suprimentos Domésticos 8 Ganchos Cinto De Armazenamento Construção Sólida","shopee","https://shopee.com.br/product/191735676/23991548363","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2419/stylishlife Anti-slip Hanger Hook Suprimentos Domésticos 8 Ganchos Cinto De Armazenamento Construção Sólida.mp4","ad29d52f5dbb8ea50251fefa447201a192c9a9223b263841b3869230c34ea8af","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1206","2027-09-05","3","2420","Sanduicheira Hamilton beach silver 110W","shopee","https://shopee.com.br/product/464850619/18868788664","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2420/Sanduicheira Hamilton beach silver 110W.mp4","9ce996f8b8f0606f6b28173952bb8fb15c2d97daa0a2dab4378be18964fad0a3","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1207","2027-09-06","1","2421","Novo Espelho Diy De Alta Qualidade Telha Clara Stong Retângulo Auto Adesivo De Parede À Prova D _Água Decoração 100  200 cm","shopee","https://shopee.com.br/Novo-Espelho-Diy-De-Alta-Qualidade-Telha-Clara-Stong-Retângulo-Auto-Adesivo-De-Parede-À-Prova-D-'Água-Decoração-100-200-cm-i.274609550.11149114275","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2421/Novo Espelho Diy De Alta Qualidade Telha Clara Stong Retângulo Auto Adesivo De Parede À Prova D _Água Decoração 100  200 cm.mp4","3f6befdd3d77a2b1d016a63ce01d5648d5ee0b576358043aa4d4964f9eda457e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1208","2027-09-06","2","2422","Piscina Inflável Verde Sereia 190 Litros Menina Menino Pequena Casa Apartamento","shopee","https://shopee.com.br/Piscina-Inflável-Verde-Sereia-190-Litros-Menina-Menino-Pequena-Casa-Apartamento-i.413719632.19022852179","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2422/Piscina Inflável Verde Sereia 190 Litros Menina Menino Pequena Casa Apartamento.mp4","7a3b3b8a100f0f5464e63c02ab22e7134dbba530397d214ba18de2cf2965399d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1209","2027-09-06","3","2423","Estojo De Cigarro Automático De Brinquedo","shopee","https://shopee.com.br/product/288606993/20854127911","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2423/Estojo De Cigarro Automático De Brinquedo.mp4","9593d78050d08d90d2a0524cff6e6d402158535e2ad2c689b038f35d22ea5f5d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1210","2027-09-07","1","2424","folklore Descascador Criativo De Frutas Gadgets De Cozinha Pêra Cortador Alimentos Vegetais","shopee","https://shopee.com.br/folklore-Descascador-Criativo-De-Frutas-Gadgets-De-Cozinha-Pêra-Cortador-Alimentos-Vegetais-i.183971520.22891230553","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2424/folklore Descascador Criativo De Frutas Gadgets De Cozinha Pêra Cortador Alimentos Vegetais.mp4","dec0f5050f29c807464b249ffb03d9b546b1326799f17ac402c8917827caf054","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1211","2027-09-07","2","2425","Robôs de pintura aprendendo arte educacional brinquedos presente de aniversário automático abs robô de pintura inferior com ventosa","shopee","https://shopee.com.br/product/191743659/20572984721","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2425/Robôs de pintura aprendendo arte educacional brinquedos presente de aniversário automático abs robô de pintura inferior com ventosa.mp4","b7a41be630892a61728139b27b021539f0eb015bd87137c9f5fdbc8fd6c91f00","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1212","2027-09-07","3","2426","Mini Processador Triturador De Alimentos Elétrico 100ml Sem Fio Recarregável Alho Legumes Utensílios de Cozinha","shopee","https://shopee.com.br/product/494455275/13020470049","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2426/Mini Processador Triturador De Alimentos Elétrico 100ml Sem Fio Recarregável Alho Legumes Utensílios de Cozinha.mp4","2ce4c5c7b610a9f25cef5bad9eb14e7aaafc563e5dad7055250cf97ca55d19ce","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1213","2027-09-08","1","2427","Colchão Inflável de Casal Com Inflador Acoplado Mor","shopee","https://shopee.com.br/product/638399297/19370806381","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2427/Colchão Inflável de Casal Com Inflador Acoplado Mor.mp4","0bd8344d230f49d35e5ebed9202ceffa5884b9aa16a7f89dd1009063e9a73b16","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1214","2027-09-08","2","2429","78910 Pcs Conjunto Organizador De Viagem Sacos De Armazenamento Mala De Cubos De Embalagem Estojo De Roupas Portáteis Saco De Bagagem Dobrável","shopee","https://shopee.com.br/7-8-9-10-Pcs-Conjunto-Organizador-De-Viagem-Sacos-De-Armazenamento-Mala-De-Cubos-De-Embalagem-Estojo-De-Roupas-Portáteis-Saco-De-Bagagem-Dobrável-i.747246704.15294346440","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2429/78910 Pcs Conjunto Organizador De Viagem Sacos De Armazenamento Mala De Cubos De Embalagem Estojo De Roupas Portáteis Saco De Bagagem Dobrável.mp4","97bbc5cd4f63298c6537485b03fda1fc2ebfa4fdc22d08a8e44f7836e5b0e4c6","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1215","2027-09-08","3","2431","Toalha De Lavar Louça De Cozinha 20pcsCaixa Absorvente De Cotão De Microfibra Descartável Óleo Antiaderente De Pano De Prato","shopee","https://shopee.com.br/product/361991364/15197222643","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2431/Toalha De Lavar Louça De Cozinha 20pcsCaixa Absorvente De Cotão De Microfibra Descartável Óleo Antiaderente De Pano De Prato.mp4","74782647cb826b4bfa950dc2d1de13442dab304fca01e84e34310fae7d72b73f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1216","2027-09-09","1","2432","KIT com Par Película Janela e retrovisor Anti Embaçante Vidro e Retrovisor","shopee","https://shopee.com.br/product/332580689/6862399356","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2432/KIT com Par Película Janela e retrovisor Anti Embaçante Vidro e Retrovisor.mp4","68e0a7a79f51f2fb02d19139145ebb2010789e2a66cfd594da7a235ba2daefb6","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1217","2027-09-09","2","2433","Agente De Reparo De Parede Creme Reparação De Rachaduras V2C0 Ferramenta B6C2 Q5Z0 B0F8 B3B0","shopee","https://shopee.com.br/Agente-De-Reparo-De-Parede-Creme-Reparação-De-Rachaduras-V2C0-Ferramenta-B6C2-Q5Z0-B0F8-B3B0-i.371969056.12168628847","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2433/Agente De Reparo De Parede Creme Reparação De Rachaduras V2C0 Ferramenta B6C2 Q5Z0 B0F8 B3B0.mp4","b81a1d7af1535194c3e4c0de090d92fb4e2b90d59ccc06a278c4451859278248","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1218","2027-09-09","3","2438","(Amarelo_Buble) Conjunto De Vassouras E Poeiras Ajustáveis Para Limpeza De Piso De Casa  Cozinha  Escritório","shopee","https://shopee.com.br/(Amarelo_Buble)-Conjunto-De-Vassouras-E-Poeiras-Ajustáveis-Para-Limpeza-De-Piso-De-Casa-Cozinha-Escritório-i.375328431.10806379225","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2438/(Amarelo_Buble) Conjunto De Vassouras E Poeiras Ajustáveis Para Limpeza De Piso De Casa  Cozinha  Escritório.mp4","56952e3d2f692ac41748bac0e5e94a4bafe82cba48e91c19ece76fab02c0dd8e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1219","2027-09-10","1","2439","Guarda-Sol Cobertura De Malha Mosquiteiro Pátio Mesa Jardim","shopee","https://shopee.com.br/product/477423052/19266017872","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2439/Guarda-Sol Cobertura De Malha Mosquiteiro Pátio Mesa Jardim.mp4","8a20410ad170bd7606de5445bddfc096dd521b93c8e3a259889b1f2909d64fcd","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1220","2027-09-10","2","2440","Bolsa de viagem à prova d_água com grande capacidade marisa","shopee","https://shopee.com.br/product/400311012/16915664884","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2440/Bolsa de viagem à prova d_água com grande capacidade marisa.mp4","8dd75124c29ab46e904ca74b5cafcbb45ce62a76bb15ecde79820fd32915d761","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1221","2027-09-10","3","2448","Kit 20 Organizadores de sapato, saltos e tênis com regulagem de altura - Branco","shopee","https://shopee.com.br/Kit-20-Organizadores-de-sapato-saltos-e-tênis-com-regulagem-de-altura-Branco-i.472695171.11713494024","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2448/Kit 20 Organizadores de sapato, saltos e tênis com regulagem de altura - Branco.mp4","68f293592af6ed37bb5bb53ef2518eac524b515df50d4bd3d953d3d5b5b7ac71","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1222","2027-09-11","1","2457","Suporte Multifuncional Dobrável Sem Fio Para Tiro Ao Vivo 1,3 Metros","shopee","https://shopee.com.br/Suporte-Multifuncional-Dobrável-Sem-Fio-Para-Tiro-Ao-Vivo-1-3-Metros-i.442306658.10041525810","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2457/Suporte Multifuncional Dobrável Sem Fio Para Tiro Ao Vivo 1,3 Metros.mp4","50961460875794c26c76fc69e41299271d7dedb662f25945aca4b5ec1656a65d","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1223","2027-09-11","2","2459","Pendurar ele inteligente frio e quente de secagem rápida máquina de secagem do corpo doméstico banho secador de cabelo pele seca corpo anion","outro","https://pt.aliexpress.com/item/1005003657496311.html","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2459/Pendurar ele inteligente frio e quente de secagem rápida máquina de secagem do corpo doméstico banho secador de cabelo pele seca corpo anion.mp4","d735df91f4f2e84060fe18cf8b1985da06cdfe38017f9ff67f32aaa161ab964c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1224","2027-09-11","3","2460","Fita Decorativa TILIBRA Estampada 5mm x 3m - Vários Modelos","shopee","https://shopee.com.br/product/352627696/18333797692","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2460/Fita Decorativa TILIBRA Estampada 5mm x 3m - Vários Modelos.mp4","9ab917d448ae6dd62cd0ed08ce4b468251f2abeb812dea07c807b7c5fdbd38b9","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1225","2027-09-12","1","2461","Faca Cartão Lamina Dobrável Afiada Dobrável Credito Carteira Canivete Multiuso Gadgets","shopee","https://shopee.com.br/product/544374309/20704524376","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2461/Faca Cartão Lamina Dobrável Afiada Dobrável Credito Carteira Canivete Multiuso Gadgets.mp4","5a0dde4e07c21228553634e9dfe4526be599e28e55a744ee97060b0e91dafa61","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1226","2027-09-12","2","2462","Brilha no Escuro Tampa de válvula pneu carro moto bicicleta","shopee","https://shopee.com.br/Brilha-no-Escuro-Tampa-de-válvula-pneu-carro-moto-bicicleta-i.299581168.21519988232","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2462/Brilha no Escuro Tampa de válvula pneu carro moto bicicleta.mp4","ee6e2f9da21e1a3294098ac914747c6838e84137c2cb7b24b041b54fe58821c4","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1227","2027-09-12","3","2463","T9 Aparador De Cabelo Elétrico Sem Fio Navalha Homem Barbeador","shopee","https://shopee.com.br/product/791772772/16580740956","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2463/T9 Aparador De Cabelo Elétrico Sem Fio Navalha Homem Barbeador.mp4","49a2ca26e518c1444a20581e5f4b54e32af4c2aeae118884e13bd0cc5a2fb21e","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1228","2027-09-13","1","2464","Graça_sz Caneca De Café Usb  Aquecedor De Chá  Leite De Cerâmica Almofada Quente","shopee","https://shopee.com.br/product/354067606/14888724947","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2464/Graça_sz Caneca De Café Usb  Aquecedor De Chá  Leite De Cerâmica Almofada Quente.mp4","35f9804b5c80326b073b6807dfc430f08e0471f2a154e52c2db7f99d52a72a18","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1229","2027-09-13","2","2465","Kit De Pasta De Reparo De Azulejos Cola Acrílica Mágica Soldagem , Ranhuras Adesivas De Secagem Rápida Para Furos , Gouges , Porcelana , Acrílico","shopee","https://shopee.com.br/product/846490234/23619181378","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2465/Kit De Pasta De Reparo De Azulejos Cola Acrílica Mágica Soldagem , Ranhuras Adesivas De Secagem Rápida Para Furos , Gouges , Porcelana , Acrílico.mp4","3028d0a498ce8a66c5949282e8b6d8f30eb8db1c14d59ec1cdd301ecd1119d87","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1230","2027-09-13","3","2466","Rolo Textura Borracha Decorativa C Suporte Vários Modelos - Compel","shopee","https://shopee.com.br/Rolo-Textura-Borracha-Decorativa-C-Suporte-Vários-Modelos-Compel-i.762875482.21426346462","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2466/Rolo Textura Borracha Decorativa C Suporte Vários Modelos - Compel.mp4","30e056456c06ecff5534ad28c0c14c0d06ee8a51c15507a941ad020660b18e1c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1231","2027-09-14","1","2467","Adesivos De Chão De PVCResistente A UmidadeÀ Prova De Impermeável Para Decoração De PisoInterior 20x20cm","shopee","https://shopee.com.br/product/445383866/12891592689","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2467/Adesivos De Chão De PVCResistente A UmidadeÀ Prova De Impermeável Para Decoração De PisoInterior 20x20cm.mp4","7780a6146a1bf7982128c2530573b6fc37986c5f6db7073d982802404e981e50","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1232","2027-09-14","2","2468","Latão De Alta Pressão Lavagem Do Carro Ajustável Reta Lidar Com Mangueira Bico Ferramenta De Jardim Torneira Acessórios Para Casa","shopee","https://shopee.com.br/product/359389982/20005340628","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2468/Latão De Alta Pressão Lavagem Do Carro Ajustável Reta Lidar Com Mangueira Bico Ferramenta De Jardim Torneira Acessórios Para Casa.mp4","4696d36dc4f4e058343c685d994c5a9563eec8371833bcf85b0957f1cb9a2161","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1233","2027-09-14","3","2469","1PÇ Ganchos Para Roupas Cabide Mágico 1 Furos Roupa Organizador Multi-Dobrável ConexãO Para Cabides","shopee","https://shopee.com.br/product/574215695/13439780450","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2469/1PÇ Ganchos Para Roupas Cabide Mágico 1 Furos Roupa Organizador Multi-Dobrável ConexãO Para Cabides.mp4","2674ea8a7dd8e63e5466c3333bd47fe8c1062bba76f15298394807209d19d80c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1234","2027-09-15","1","2473","Tapetes 3D Butterfly Print Floor Grandes Área Para Sala De Estar Quarto De Dormitório Moda","shopee","https://shopee.com.br/product/184015712/7243100036","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2473/Tapetes 3D Butterfly Print Floor Grandes Área Para Sala De Estar Quarto De Dormitório Moda.mp4","1fcc93971773833244e20f17eec6302208a7e134150d91c0addee70e4a14d590","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1235","2027-09-15","2","2475","Estimulador de Colágeno Natural Anti Rugas Para Rosto Silicone Adesivo Pad Muy Bela Botox Natural Para Testa Bigode Chinês Pé de Galinha","shopee","https://shopee.com.br/Estimulador-de-Colágeno-Natural-Anti-Rugas-Para-Rosto-Silicone-Adesivo-Pad-Muy-Bela-Botox-Natural-Para-Testa-Bigode-Chinês-Pé-de-Galinha-i.279029909.5262504846","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2475/Estimulador de Colágeno Natural Anti Rugas Para Rosto Silicone Adesivo Pad Muy Bela Botox Natural Para Testa Bigode Chinês Pé de Galinha.mp4","5fe04c772d47ae27c7b13d2adccfc109eaa69a4f252857479b3c2685a4f88554","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1236","2027-09-15","3","2478","Colete Corretor Real Doctors Magnético Alívio de dores costas cervical ombros ajustável Cinta Postura Coluna Lombar","shopee","https://shopee.com.br/Colete-Corretor-Real-Doctors-Magnético-Alívio-de-dores-costas-cervical-ombros-ajustável-Cinta-Postura-Coluna-Lombar-i.831886055.20531239651","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2478/Colete Corretor Real Doctors Magnético Alívio de dores costas cervical ombros ajustável Cinta Postura Coluna Lombar.mp4","3e9dc53ccef1290b313a61173389b24b6bbd368d5dcdcc059e57894d11972b4c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1237","2027-09-16","1","2479","4 Pcs Ip65 4 À Prova D _Água Solar Powered Ground Light Para Caminho Do Jardim 8 Luzes Led Deck Solar Luz Para Casa Ao Ar Livre Quintal Gramado Estrada","shopee","https://shopee.com.br/4-Pcs-Ip65-4-À-Prova-D-'Água-Solar-Powered-Ground-Light-Para-Caminho-Do-Jardim-8-Luzes-Led-Deck-Solar-Luz-Para-Casa-Ao-Ar-Livre-Quintal-Gramado-Estrada-i.442329536.10945091398","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2479/4 Pcs Ip65 4 À Prova D _Água Solar Powered Ground Light Para Caminho Do Jardim 8 Luzes Led Deck Solar Luz Para Casa Ao Ar Livre Quintal Gramado Estrada.mp4","89da0da5e00ad9e449fc917d3bffccd7038e1b902746ebf4d1e95ae32899448f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1238","2027-09-16","2","2480","12Pcs Cozinha Saco De Alimentos À Prova De Umidade Clipes De Vedação De Conservação FrescaBatatas Fritas Em Forma De Lanche Grampo Armazenamento","shopee","https://shopee.com.br/12Pcs-Cozinha-Saco-De-Alimentos-À-Prova-De-Umidade-Clipes-De-Vedação-De-Conservação-Fresca-Batatas-Fritas-Em-Forma-De-Lanche-Grampo-Armazenamento-i.199171115.23091606332","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2480/12Pcs Cozinha Saco De Alimentos À Prova De Umidade Clipes De Vedação De Conservação FrescaBatatas Fritas Em Forma De Lanche Grampo Armazenamento.mp4","5533f3e22b7fd622cd8c9ad292c2862a81f04a666637c12a2e326cf80cfdd671","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1239","2027-09-16","3","2481","Película Insulfilm Prata Espelhada Poliéster profissional","shopee","https://shopee.com.br/Película-Insulfilm-Prata-Espelhada-Poliéster-profissional-i.452769737.14782651401","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2481/Película Insulfilm Prata Espelhada Poliéster profissional.mp4","790e2c99a787fdb4271995aae93b21b47a637ee1a8563f212e62af4afdca9c93","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1240","2027-09-17","1","2482","【Ready Stock】Lanterna Led Removedor De Cera","shopee","https://shopee.com.br/product/287932907/11224840433","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2482/【Ready Stock】Lanterna Led Removedor De Cera.mp4","7560a8b44b573d83e17e513426c24ab953acc4f6d7664c82ad8d5085a0c1dd1c","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1241","2027-09-17","2","2486","Teak 2  10pcs Inferior Kit Caixa De Junção 86  118  120 Tipo De Montagem Da Parede Caixa De Reparo Pólo Cassete Reparação De Danos Escuros","shopee","https://shopee.com.br/product/242916878/13516061120","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2486/Teak 2  10pcs Inferior Kit Caixa De Junção 86  118  120 Tipo De Montagem Da Parede Caixa De Reparo Pólo Cassete Reparação De Danos Escuros.mp4","7bdebfa082ee74b9723fa86f0a3d6e9faaca868658a207e705fbf0c6b207e6ea","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1242","2027-09-17","3","2488","Bolsa Carteira Feminina Porta Celular Transversal C Fecho","shopee","https://shopee.com.br/product/313995609/13253956051","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2488/Bolsa Carteira Feminina Porta Celular Transversal C Fecho.mp4","ca38928c10122526b561bd3a40c4ff3a40c5e62f4d42782c838c2d6aada0960f","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1243","2027-09-18","1","2491","Potes Hermético Organizador De Acrílico Com Trava Para Cozinha Importado","shopee","https://shopee.com.br/product/482975418/20856434476","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2491/Potes Hermético Organizador De Acrílico Com Trava Para Cozinha Importado.mp4","0a1b7dce83353426a9f7648a9dc1aa04c72e0a9534d5a6a6988972b7c07763e6","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1244","2027-09-18","2","2493","Removedor Espatula Raspador de Silicone e Rejuntes Calafetagem Argamassa 3 em 1 Com Almofadas Intercambiáveis","shopee","https://shopee.com.br/product/641168887/19605544923","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2493/Removedor Espatula Raspador de Silicone e Rejuntes Calafetagem Argamassa 3 em 1 Com Almofadas Intercambiáveis.mp4","aa5e4c5ea9ded5989bea3c34ec6b17d73d4e59394610d7d900538d9bd1ab4d39","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1245","2027-09-18","3","2495","Ajuda Auto-Resgate Puxador De Roda De Pneus Plano Impulsor Grande Reboque Elétrico De Emergência Traile Com 5 Rodas Para Motocicleta Ebike Personalizar","shopee","https://shopee.com.br/product/378823624/11197391641","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2495/Ajuda Auto-Resgate Puxador De Roda De Pneus Plano Impulsor Grande Reboque Elétrico De Emergência Traile Com 5 Rodas Para Motocicleta Ebike Personalizar.mp4","667a37a235c8c0341fe1ea2c3809fa2c171e13f743586e09ec4a76efc7f546b3","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1246","2027-09-19","1","2499","Defender Series Case iPhone 12 Pro Max Mini 11 pro Max XR X XS Max 7 8 Plus Otterbox Case","shopee","https://shopee.com.br/product/428702605/10100641402","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2499/Defender Series Case iPhone 12 Pro Max Mini 11 pro Max XR X XS Max 7 8 Plus Otterbox Case.mp4","a12a8a266504d83d668eff62be2fcc2bc6e831221542492e004d9eb3a606d5ff","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1247","2027-09-19","2","2540","Ultra Mini GF-07 Dispositivo De Rastreamento Com Rastreador GPS De Carro GSMGPRSAntiperda GF07 Anti-Roubodevice Perda","shopee","https://shopee.com.br/Ultra-Mini-GF-07-Dispositivo-De-Rastreamento-Com-Rastreador-GPS-De-Carro-GSM-GPRS-Antiperda-GF07-Anti-Roubodevice-Perda-i.712700302.20904376465","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2540/Ultra Mini GF-07 Dispositivo De Rastreamento Com Rastreador GPS De Carro GSMGPRSAntiperda GF07 Anti-Roubodevice Perda.mp4","da143c04c8b0b14b12f70af6b2f1c0141c9cab395e29a69506f285b1a7785ab3","","","","","aguardando_revisao_visual_e_link_afiliado","",""
"1248","2027-09-19","3","2541","Mini Lavatório Antiderrapante Conveniente Meias Íntimas Lavadoras Dormitório Lavagem De Viagem Roupa Íntima De Lavar Ferramentas De Banheiro Acessórios","shopee","https://shopee.com.br/Mini-Lavatório-Antiderrapante-Conveniente-Meias-Íntimas-Lavadoras-Dormitório-Lavagem-De-Viagem-Roupa-Íntima-De-Lavar-Ferramentas-De-Banheiro-Acessórios-i.752457185.20552248452","VIDEOS 2400-2700-20260730T124604Z-1-001.zip","VIDEOS 2400-2700/VIDEO 2541/Mini Lavatório Antiderrapante Conveniente Meias Íntimas Lavadoras Dormitório Lavagem De Viagem Roupa Íntima De Lavar Ferramentas De Banheiro Acessórios.mp4","b918bae3bb6f577143d9c125d20e75bb654395bb9187b37d4553042f4450d0f5","","","","","aguardando_revisao_visual_e_link_afiliado","",""
