"sourceZip","videoNumber","title","videoEntry","videoSha256","status","durationSeconds","width","height","resolution","orientation","fps","videoCodec","audioCodec","audioChannels","audioSampleRate","bitRate","bytes","error"
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1959","Suporte Bandeja Portátil para Carro","VIDEOS 1800-2100/VIDEO 1959/Suporte Bandeja Portátil para Carro.mp4","54c40d9985d4a830db588fa9df83a17e138759c890c9827fac08f266846e88a1","ok","12,375","720","1280","720x1280","vertical","30","h264","aac","2","44100","1624939","2513579",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1960","【jiarengas】 Portable Hotel Door Lock Locks Door Stop Travel Accommodation Door Security .","VIDEOS 1800-2100/VIDEO 1960/【jiarengas】 Portable Hotel Door Lock Locks Door Stop Travel Accommodation Door Security ..mp4","6982c0a1eadd25219ca52a1a6a583bf040a2991ede75021854814bbbe0814ba7","ok","11,121","720","1280","720x1280","vertical","30","h264","aac","2","44100","1334690","1855386",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1961","BandejaDe Frutas Dobrável Para Armazenamento De Doces Criativa Sala De EstarSecasLanches","VIDEOS 1800-2100/VIDEO 1961/BandejaDe Frutas Dobrável Para Armazenamento De Doces Criativa Sala De EstarSecasLanches.mp4","d8b9de52c1d9ee27e21233ab77249eb93e0af33a7d35c0e66d09a01b2dd64c65","ok","13,002","720","1280","720x1280","vertical","30","h264","aac","2","44100","1266962","2059131",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1962","Toalete prateleira de chão toalha toalha toalheiro buraco livre banheiro banheira borda suja cesta de roupas","VIDEOS 1800-2100/VIDEO 1962/Toalete prateleira de chão toalha toalha toalheiro buraco livre banheiro banheira borda suja cesta de roupas.mp4","e99889b09454ca621a26d421240ce20aa1722ed4e7d8963441a990a855f83464","ok","13,954","720","1280","720x1280","vertical","30","h264","aac","2","44100","1492943","2604067",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1963","Puf Suede Almofadao Nuvem Redondo 120x50 Puff C Enchimento","VIDEOS 1800-2100/VIDEO 1963/Puf Suede Almofadao Nuvem Redondo 120x50 Puff C Enchimento.mp4","df657c92f21c68427060f1e67e0a09e60d89971d99b4b891fecb81157ecbc0d8","ok","8,265","720","1280","720x1280","vertical","30","h264","aac","2","44100","1616613","1670164",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1964","Tmdbyx Travesseiro De Pescoço Universal Multi-Color Para Encosto De Cabeça De Carro","VIDEOS 1800-2100/VIDEO 1964/Tmdbyx Travesseiro De Pescoço Universal Multi-Color Para Encosto De Cabeça De Carro.mp4","48535b12985af2e9dee91fcee3b3258933d072c5dfd7e959b0dfbced77e013a0","ok","7,104","720","1280","720x1280","vertical","30","h264","aac","2","44100","950988","844478",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1965","Varal Portátil 2 em 1 Prateleira Multiuso Com Regulagem Ajustável Varanda Janela Sacada Apartamento. MEGA OFERTA","VIDEOS 1800-2100/VIDEO 1965/Varal Portátil 2 em 1 Prateleira Multiuso Com Regulagem Ajustável Varanda Janela Sacada Apartamento. MEGA OFERTA.mp4","5a5b49de7f304daf9da70228893fef0579c70aca5157d0a240148c8e823c3df7","ok","14,604","720","1280","720x1280","vertical","30","h264","aac","2","44100","1015784","1854314",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1966","Assentos De Carro Painel De Superfície Ferramentas De Limpeza Teclado Resistente A Riscos De Nylon Macia Estofos Escovas De Poeira Estofados","VIDEOS 1800-2100/VIDEO 1966/Assentos De Carro Painel De Superfície Ferramentas De Limpeza Teclado Resistente A Riscos De Nylon Macia Estofos Escovas De Poeira Estofados.mp4","7ec35cef057854cc66d0e9b4672c1dfc5e7f8160c9dcef9a2cb542ed846f1aa0","ok","8,149","720","1280","720x1280","vertical","30","h264","aac","2","44100","1543747","1572500",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1967","Capa Transparente Para Forno De Microondas À Prova De Respingos De Aquecimento Resistente Ao Calor","VIDEOS 1800-2100/VIDEO 1967/Capa Transparente Para Forno De Microondas À Prova De Respingos De Aquecimento Resistente Ao Calor.mp4","eee5d8da94dda128a406f4c465bd1dc74c721ecbb4fb7fc7ae3705f952cb6ec2","ok","9,45","720","1280","720x1280","vertical","30","h264","aac","2","44100","1661274","1962381",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1968","Suporte dobrável para tejadilho de carro Passo para porta de carro Multifuncional Gancho de trava universal Pedal de pé auxiliar Martelo de segurança de liga de alumínio","VIDEOS 1800-2100/VIDEO 1968/Suporte dobrável para tejadilho de carro Passo para porta de carro Multifuncional Gancho de trava universal Pedal de pé auxiliar Martelo de segurança de liga de alumínio.mp4","6e886d2a340f49571846c2361b83847c26d5ce7acc4bc0f0ef74d26079b1239a","ok","10,378","720","1280","720x1280","vertical","30","h264","aac","2","44100","1334657","1731385",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1969","Chinelos de tubarão fofos da moda para casa chinelos de eva de fundo grosso","VIDEOS 1800-2100/VIDEO 1969/Chinelos de tubarão fofos da moda para casa chinelos de eva de fundo grosso.mp4","4252d0b4e19e9820248d8ff7ca197b866072125adfc141245279a18457c44079","ok","8,869","720","1280","720x1280","vertical","30","h264","aac","2","44100","2803457","3107983",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1970","Rede Organizadora Para Carro Porta Treco","VIDEOS 1800-2100/VIDEO 1970/Rede Organizadora Para Carro Porta Treco.mp4","453b17a49842f3e47af9bf8fb0f46b25eb879f7218210eb9a99c274c97b4215b","ok","11,214","720","1280","720x1280","vertical","30","h264","aac","2","44100","2081109","2917195",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1971","Secador De Sapatos Elétrico De 220V De Secagem Rápida Desodorização Máquina Domésticos Para Chuvosos","VIDEOS 1800-2100/VIDEO 1971/Secador De Sapatos Elétrico De 220V De Secagem Rápida Desodorização Máquina Domésticos Para Chuvosos.mp4","ab6e0a481ad4b6e180fe82d478e94c90fca35ecefcb7a2a161e6a1ff928ce8b6","ok","18,204","720","1280","720x1280","vertical","30","h264","aac","2","44100","1818086","4137056",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1972","Mini Câmera De Segurança Em Casa HD 1080 P Sem Fio WiFi Monitoramento Remoto Do Telefone Móvel Gravador De Vídeo De Rede Pequena 150 ° Micro Smart Wide Angle","VIDEOS 1800-2100/VIDEO 1972/Mini Câmera De Segurança Em Casa HD 1080 P Sem Fio WiFi Monitoramento Remoto Do Telefone Móvel Gravador De Vídeo De Rede Pequena 150 ° Micro Smart Wide Angle.mp4","a4c2ddf99312c5721735cf27fe85c3dca4f8bb5325def6b007fdae7c634e3c89","ok","22,615","720","1280","720x1280","vertical","30","h264","aac","2","44100","2279830","6444797",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1973","Massageador De Corpo Portátil Mini ElétricaMeridianoPescoço Para CostasEstimulador De Dor Muscular","VIDEOS 1800-2100/VIDEO 1973/Massageador De Corpo Portátil Mini ElétricaMeridianoPescoço Para CostasEstimulador De Dor Muscular.mp4","7c0677fad236ed4b67fcbb972a1ed7754ce2fbfbd3f4996ec2d265077567a85b","ok","10,889","720","1280","720x1280","vertical","30","h264","aac","2","44100","1663146","2263750",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1974","Copo Reutilizável De 700ml Para Garrafa De Água Plástico Transparente Bebidas Com Filtro De Limão","VIDEOS 1800-2100/VIDEO 1974/Copo Reutilizável De 700ml Para Garrafa De Água Plástico Transparente Bebidas Com Filtro De Limão.mp4","60156842cebe5f5cfe6745980944ae520c5c04c4857e008b78a2fa0bfcd1b844","ok","15,974","720","1280","720x1280","vertical","30","h264","aac","2","44100","1596005","3186824",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1975","Mini Máquina De Moeda Em Formato De Garra De Cabelo brinquedos infantis presente de aniversário","VIDEOS 1800-2100/VIDEO 1975/Mini Máquina De Moeda Em Formato De Garra De Cabelo brinquedos infantis presente de aniversário.mp4","f84627c5d15e6396c822f7d85d058eaf7694d98c3790c4f93dbd0f42125de84e","ok","8,173","720","1280","720x1280","vertical","30","h264","aac","2","44100","1373904","1403615",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1976","Curvex De Cílios Térmico Modelador Curvador Feminino Pelos","VIDEOS 1800-2100/VIDEO 1976/Curvex De Cílios Térmico Modelador Curvador Feminino Pelos.mp4","fd72441736945fe27fb70a5a6506fc4e2d3442fef704fd4ec6e42ae3ce0a51bf","ok","11,121","720","1280","720x1280","vertical","30","h264","aac","2","44100","1064763","1480154",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1977","Sporthd Mini Impressora Térmica Peripage Portátil Bluetooth 203dpi Branco  Etiqueta De Recibos Sem Fio","VIDEOS 1800-2100/VIDEO 1977/Sporthd Mini Impressora Térmica Peripage Portátil Bluetooth 203dpi Branco  Etiqueta De Recibos Sem Fio.mp4","556a77883c6fe7796d7d62bdd992cae3d8ea88f428712a340e423e386023156d","ok","15,835","720","1280","720x1280","vertical","30","h264","aac","2","44100","1004577","1988435",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1978","Suporte Portátil Para Notebook Com Ventilador De Resfriamento Base Dobrável De Alumínio Ajustável Acessórios Computador","VIDEOS 1800-2100/VIDEO 1978/Suporte Portátil Para Notebook Com Ventilador De Resfriamento Base Dobrável De Alumínio Ajustável Acessórios Computador.mp4","bd053a3246c777021243faf87407ac94e154fd9fc78713cb4f7745f33fd814ac","ok","10,982","720","1280","720x1280","vertical","30","h264","aac","2","44100","1410782","1936652",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1979","Wes Rfid Armário Eletrônico Invisível Inteligente Bloqueio Sensor De Cartão Ic Gaveta Rfid Fechaduras","VIDEOS 1800-2100/VIDEO 1979/Wes Rfid Armário Eletrônico Invisível Inteligente Bloqueio Sensor De Cartão Ic Gaveta Rfid Fechaduras.mp4","96f1e3a13e94777fc83d7efc880efab085188fb712e3ec84a133e57fa49ce032","ok","7,151","720","1280","720x1280","vertical","30","h264","aac","2","44100","1472652","1316367",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1980","Criativo Caixa De Lenços Acabamento De Mesa Com Suporte De Telefone Celular Armazenamento 2 Em 1 De Guardanapo Organizador","VIDEOS 1800-2100/VIDEO 1980/Criativo Caixa De Lenços Acabamento De Mesa Com Suporte De Telefone Celular Armazenamento 2 Em 1 De Guardanapo Organizador.mp4","a7370f43c872874391ebf9e45312b82bdde4875779a204418d260c176ba8c638","ok","22,406","720","1280","720x1280","vertical","30","h264","aac","2","44100","1155892","3237365",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1981","Gongyu Suicer Extrator De Suco De Imprensa FriaMáquina mokkom mk199 Extratores Frutas","VIDEOS 1800-2100/VIDEO 1981/Gongyu Suicer Extrator De Suco De Imprensa FriaMáquina mokkom mk199 Extratores Frutas.mp4","0b764d0767cf48df3dc5a9c7a68b0edd01a18a58d3fa0a00d72574f650c1e010","ok","16,392","720","1280","720x1280","vertical","30","h264","aac","2","44100","1263137","2588168",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1982","Cortador De Unha Com Lupa - Momo","VIDEOS 1800-2100/VIDEO 1982/Cortador De Unha Com Lupa - Momo.mp4","9f7a01174e6a894e84e4812bd6a3494a9fe4e8b961d5bea9f9810fecc9e0fc83","ok","7,499","720","1280","720x1280","vertical","30","h264","aac","2","44100","2135435","2001704",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1983","Para Lavar RoupaColetor De Pelos Fiapo Reutilizável Máquina De Lavar Roupa","VIDEOS 1800-2100/VIDEO 1983/Para Lavar RoupaColetor De Pelos Fiapo Reutilizável Máquina De Lavar Roupa.mp4","e708faed2bfb5d85fab16f9cbde6ecbb71cad46a1c3584655e328e6156e030b3","ok","12,375","720","1280","720x1280","vertical","30","h264","aac","2","44100","2410092","3728112",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1984","Toalha De Mesa Em PVC Ambientalmente Amigável À Prova D_água De Óleo Antiderrapante Transparente Sem Enxágüe Renda Odor","VIDEOS 1800-2100/VIDEO 1984/Toalha De Mesa Em PVC Ambientalmente Amigável À Prova D_água De Óleo Antiderrapante Transparente Sem Enxágüe Renda Odor.mp4","c5f227ace2e423ce81d149844f1a84cc6cbd5d478c2dd73e3ca11b49690293e8","ok","8,753","720","1280","720x1280","vertical","30","h264","aac","2","44100","2385400","2609926",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1985","Urso De Pelúcia 90 cm Teddy Grande Criança fofuxo","VIDEOS 1800-2100/VIDEO 1985/Urso De Pelúcia 90 cm Teddy Grande Criança fofuxo.mp4","bf670a6d77886d0618e5908485679cc2abfc28853f4e557d36229b1a0b643921","ok","7,94","720","1280","720x1280","vertical","30","h264","aac","2","44100","2354066","2336411",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1986","Porta Tempero De Parede Com 3 Compartimentos Giratórios","VIDEOS 1800-2100/VIDEO 1986/Porta Tempero De Parede Com 3 Compartimentos Giratórios.mp4","7468296c1ac764b6e620b6756a35784ae24c493fec7aea8120f1ec1fd173aab0","ok","13,885","720","1280","720x1280","vertical","30","h264","aac","2","44100","1134735","1969476",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1987","Pia de aço inoxidável retrátil sob prateleira rack de cozinha rack de armazenamento telescópico multicamada rack de armazenamento de piso","VIDEOS 1800-2100/VIDEO 1987/Pia de aço inoxidável retrátil sob prateleira rack de cozinha rack de armazenamento telescópico multicamada rack de armazenamento de piso.mp4","40d79f8142133d0f791b52d0cb986e7dc6430dc973d12ec8b23fcecc30c66ffe","ok","9,45","720","1280","720x1280","vertical","30","h264","aac","2","44100","1756460","2074819",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1988","Rack suporte para cozinha é banheiro Organizador Rack de armazenamento multifuncional para cozinha e banheiro Tampão De Canto Para CozinhaBanheiro Multifuncional Sem Costura Dobrável","VIDEOS 1800-2100/VIDEO 1988/Rack suporte para cozinha é banheiro Organizador Rack de armazenamento multifuncional para cozinha e banheiro Tampão De Canto Para CozinhaBanheiro Multifuncional Sem Costura Dobrável.mp4","7d5e2c4fc71b309d058690b5623593798222a44b60077d45207d34d8ae0d25ce","ok","8,683","720","1280","720x1280","vertical","30","h264","aac","2","44100","1688306","1832446",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1989","Mini Máquina De Lavar Roupa 2.8L Portátil Dobrável Calcinha Para Casa Meias Roupas De Bebê Limpeza Viagem Presente De Feriado","VIDEOS 1800-2100/VIDEO 1989/Mini Máquina De Lavar Roupa 2.8L Portátil Dobrável Calcinha Para Casa Meias Roupas De Bebê Limpeza Viagem Presente De Feriado.mp4","ac14b2d0c7c52af94577eca58904ecf9ddf42cbd88561b9e6a953831179054cb","ok","6,779","720","1280","720x1280","vertical","30","h264","aac","2","44100","1845142","1563528",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1990","Tela De Toque Saco Do Telefone Móvel Fêmea Pequeno Crossbody Bonito Para A Realização De Telefones Da Moda Bolso Moeda Chave Vertical","VIDEOS 1800-2100/VIDEO 1990/Tela De Toque Saco Do Telefone Móvel Fêmea Pequeno Crossbody Bonito Para A Realização De Telefones Da Moda Bolso Moeda Chave Vertical.mp4","638fe30e47f5ce36cf45222712558897e881a9ada7fa2dce78540222e9f241a4","ok","23,358","720","1280","720x1280","vertical","30","h264","aac","2","44100","2147993","6271603",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1991","Kit 10 Adesivo de Parafuso Sem Furos Pendure Quadros Itens de Banheiro e Muito Mais Organize e Decore","VIDEOS 1800-2100/VIDEO 1991/Kit 10 Adesivo de Parafuso Sem Furos Pendure Quadros Itens de Banheiro e Muito Mais Organize e Decore.mp4","894b0a73ddf5e4dd1d5ec64698a8fd23cd709e6e17d5897f0fe1a9408da73777","ok","13,745","720","1280","720x1280","vertical","30","h264","aac","2","44100","1343720","2308680",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1992","Ducha Chuveiro Portátil recarregável USB para Camping Motorhome kombihome","VIDEOS 1800-2100/VIDEO 1992/Ducha Chuveiro Portátil recarregável USB para Camping Motorhome kombihome.mp4","2cf3ae4fb4ddd2a4cee571b96821998081af1f05b7bba02e72b7baee48fc93bf","ok","9,96","720","1280","720x1280","vertical","30","h264","aac","2","44100","1827023","2274644",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1993","Lousa Mágica Tela Lcd Tablet Infantil De Escrever E Desenhar 8.5 Polegadas e 10.5 Polegadas JORGER","VIDEOS 1800-2100/VIDEO 1993/Lousa Mágica Tela Lcd Tablet Infantil De Escrever E Desenhar 8.5 Polegadas e 10.5 Polegadas JORGER.mp4","97e0117d3dfb5bc07ec4603925fc4e9b0a01adaf75c781325b23d6cad874b917","ok","17,739","720","1280","720x1280","vertical","30","h264","aac","2","44100","2152252","4772351",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1994","Massageador Elétrico Portatil Profissional Muscular Relaxamento Pistola Original Massagem Gun Academia","VIDEOS 1800-2100/VIDEO 1994/Massageador Elétrico Portatil Profissional Muscular Relaxamento Pistola Original Massagem Gun Academia.mp4","17983c55d6bb91403da8dc24f6b1bad69fd04e9c783b23d930cee32947c1c2b9","ok","9,496","720","1280","720x1280","vertical","30","h264","aac","2","44100","1246314","1479375",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1995","Espremedor de Frutas Manual Laranja Limão Rosa","VIDEOS 1800-2100/VIDEO 1995/Espremedor de Frutas Manual Laranja Limão Rosa.mp4","f7185c1e4d39ff3371fc80fb22b34096a494f74dc0527227391c0bb7401d1210","ok","14,163","720","1280","720x1280","vertical","30","h264","aac","2","44100","1567797","2775590",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1996","NEATHOME Prateleira Organizadora De Banheiro De Canto 2022 Sem Costura Dobrável Perfuração","VIDEOS 1800-2100/VIDEO 1996/NEATHOME Prateleira Organizadora De Banheiro De Canto 2022 Sem Costura Dobrável Perfuração.mp4","6cdf8e8c7b52685845d46eaddf28b7e8c8cd4812054da2efb7781c28ad035ccd","ok","12,399","720","1280","720x1280","vertical","30","h264","aac","2","44100","1672411","2592028",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1997","Suporte Para Geladeira De Grande Capacidade De Camada DuplaLatas De Espaço","VIDEOS 1800-2100/VIDEO 1997/Suporte Para Geladeira De Grande Capacidade De Camada DuplaLatas De Espaço.mp4","df55a6209b70417ff5f750ffe3d181de5a39884cad35a2827edb50e607007506","ok","9,287","720","1280","720x1280","vertical","30","h264","aac","2","44100","1959051","2274214",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1998","northvotescastsuper 12pcs Esponja Facial Puff Face Wash Comprimido Bastão De Limpeza Pele","VIDEOS 1800-2100/VIDEO 1998/northvotescastsuper 12pcs Esponja Facial Puff Face Wash Comprimido Bastão De Limpeza Pele.mp4","36391da1dc61fa2475f4656b88da94e3e1f66e4e0a3b15abd6f6b1d693dcabec","ok","17,368","720","1280","720x1280","vertical","30","h264","aac","2","44100","1235456","2682175",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","1999","Rodo Mop Giratório Twist Rodo Que Torce Pano Xmop com Extrusão + 1 REFIL EXTRA","VIDEOS 1800-2100/VIDEO 1999/Rodo Mop Giratório Twist Rodo Que Torce Pano Xmop com Extrusão + 1 REFIL EXTRA.mp4","5aa904d3509c7c26bbcb7666c320cd82b132dc2c5df8b46ca6a4289830567ba8","ok","29,697","720","1280","720x1280","vertical","30","h264","aac","2","44100","1044761","3878286",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2000","ECOCO Dispensador De Pasta De DenteAcessório De BanheiroConjunto De Suporte De Parede Para Escova De Dentes","VIDEOS 1800-2100/VIDEO 2000/ECOCO Dispensador De Pasta De DenteAcessório De BanheiroConjunto De Suporte De Parede Para Escova De Dentes.mp4","5affb3087c9e4def120c83033b051f84648e218c6add7937154c92ccdf5e638a","ok","16,207","720","1280","720x1280","vertical","30","h264","aac","2","44100","1062354","2152198",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2001","1 Pcs Ímã Cinto De Cortina De Tecido Corda Imitação De Pérolas Fivela Livre De Volta Clipe","VIDEOS 1800-2100/VIDEO 2001/1 Pcs Ímã Cinto De Cortina De Tecido Corda Imitação De Pérolas Fivela Livre De Volta Clipe.mp4","3923eb49e120bbcc582348385e06c2bb4bc0ccb3c866814a7445d249ec3c6bfe","ok","9,496","720","1280","720x1280","vertical","30","h264","aac","2","44100","2110005","2504577",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2002","Nova Moda Relógios De Parede De Quartzo 3D Real Grande RelógioDIY Sala De Estar Decoração Espelho Adesivo","VIDEOS 1800-2100/VIDEO 2002/Nova Moda Relógios De Parede De Quartzo 3D Real Grande RelógioDIY Sala De Estar Decoração Espelho Adesivo.mp4","a134cc6e0a605bda850c6579e3bcc4f90e0d3723a23b15e2b488fcaf4fe74bc0","ok","13,002","720","1280","720x1280","vertical","30","h264","aac","2","44100","1096671","1782366",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2003","kit Maquiagem De Sobrancelha Em Uma Etapa","VIDEOS 1800-2100/VIDEO 2003/kit Maquiagem De Sobrancelha Em Uma Etapa.mp4","664d5c6993be847abb41c65d33c48067012fc9b1cc32d5c4f63cfd1f8569d35d","ok","21,036","720","1280","720x1280","vertical","30","h264","aac","2","44100","1543942","4059796",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2004","Luminaria Astro Light Usb Led - Astronauta","VIDEOS 1800-2100/VIDEO 2004/Luminaria Astro Light Usb Led - Astronauta.mp4","8d2426b5d7052c06b41278600cca276a7abd2abe6c54570d429bf7908fb86028","ok","32,762","720","1280","720x1280","vertical","30","h264","aac","2","44100","907629","3716970",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2005","SPA PORTATIL BANHEIRA INFLAVEL ADULTO TERMICA PORTATIL QUENTE PISCINA INFANTIL BANHEIRA BEBE PVC VIAGEM E CASA","VIDEOS 1800-2100/VIDEO 2005/SPA PORTATIL BANHEIRA INFLAVEL ADULTO TERMICA PORTATIL QUENTE PISCINA INFANTIL BANHEIRA BEBE PVC VIAGEM E CASA.mp4","835184f4fe9690ccd95529f4875380044a3fcbf9104ce587c5e1bda55739a581","ok","8,358","720","1280","720x1280","vertical","30","h264","aac","2","44100","1730550","1807993",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2006","Escova Descartável De Limpeza De Vaso Sanitário Com Suporte Para Cozinha , Banheiro","VIDEOS 1800-2100/VIDEO 2006/Escova Descartável De Limpeza De Vaso Sanitário Com Suporte Para Cozinha , Banheiro.mp4","578ca8c28194e06ec58ebd6317a8841af9f8e20aa8384b61df1f46121d9c8c2d","ok","26,818","720","1280","720x1280","vertical","30","h264","aac","2","44100","1450345","4861920",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2007","Phomemo M110 Mini Impressora Auto-Adesiva Portátil De Rótulo Térmico Adesivo bluetooth Pocket Sticker 53mm Papelaria DIY","VIDEOS 1800-2100/VIDEO 2007/Phomemo M110 Mini Impressora Auto-Adesiva Portátil De Rótulo Térmico Adesivo bluetooth Pocket Sticker 53mm Papelaria DIY.mp4","315aadcb9cafdc8abe9913dde378e3b12faa7c62672b09802c2d90748204dde8","ok","19,69","720","1280","720x1280","vertical","30","h264","aac","2","44100","1594908","3925468",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2008","Afiador Amolador De Facas E Tesouras Profissional","VIDEOS 1800-2100/VIDEO 2008/Afiador Amolador De Facas E Tesouras Profissional.mp4","1e043941d3475e25d1cbf5808daa382daf2c23f6fabb93eb32bf9b6bdebb8893","ok","9,635","720","1280","720x1280","vertical","30","h264","aac","2","44100","1219535","1468778",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2009","Mala de viagem dobrável leve de grande capacidade","VIDEOS 1800-2100/VIDEO 2009/Mala de viagem dobrável leve de grande capacidade.mp4","e2a88428cda9498e822b8843f2511ee6778570e3d5eb486aef41bb3344df6b7b","ok","20,363","720","1280","720x1280","vertical","30","h264","aac","2","44100","1662712","4232226",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2010","LOYBJ-Wild Multifunction Sobrancelha Escova, Simulated Hair Makeup Brush, Contour Eyeshadow, Corretivo, Square Make Up Brushes","VIDEOS 1800-2100/VIDEO 2010/LOYBJ-Wild Multifunction Sobrancelha Escova, Simulated Hair Makeup Brush, Contour Eyeshadow, Corretivo, Square Make Up Brushes.mp4","e516c5fabd8ee6542912f8e934ed39d5ba55b8051048f795ead3c5bcaa237e53","ok","16,926","720","1280","720x1280","vertical","30","h264","aac","2","44100","493240","1043574",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2011","Cozinha Armazenamento Rack Bowl E Chopstick Caixa De Prato Doméstico De Drenagem Bancada Armário","VIDEOS 1800-2100/VIDEO 2011/Cozinha Armazenamento Rack Bowl E Chopstick Caixa De Prato Doméstico De Drenagem Bancada Armário.mp4","d1f2c8e5c79fa0d6146750af2d2f0a438724dbdf730c9387365fd8f269dd5012","ok","12,399","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1848641","2865163",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2012","Guia De Rosca Agulha De Cabeça Dupla Kit De Ferramentas De Costura Para Dispositivos De Uso Idoso","VIDEOS 1800-2100/VIDEO 2012/Guia De Rosca Agulha De Cabeça Dupla Kit De Ferramentas De Costura Para Dispositivos De Uso Idoso.mp4","e2f0959410fbab0781ab89e83e52e876ab366cffb7eb665af9d4e60880bd1ee9","ok","10,053","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1890698","2375899",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2013","Novo Estilo Moda Yurt Sem FundoRede Mosquiteiro Pop-Up Dupla Porta Anti-Mosquito Cortina Noturna Superior","VIDEOS 1800-2100/VIDEO 2013/Novo Estilo Moda Yurt Sem FundoRede Mosquiteiro Pop-Up Dupla Porta Anti-Mosquito Cortina Noturna Superior.mp4","a3ee458f4e12f85442cf52082aabeb7ea8f7a472cd84747974ecff6339beb247","ok","17,344","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","1544670","3348845",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2014","Molde De Plástico Prensa De Massa Preguiçosa Ravioli Fazendo Gadget De Torta S9J8","VIDEOS 1800-2100/VIDEO 2014/Molde De Plástico Prensa De Massa Preguiçosa Ravioli Fazendo Gadget De Torta S9J8.mp4","95852174fb19bb7aca1437fea107b5117f2e95fc25ec02312abf7647c5302c2a","ok","12,677","1080","1920","1080x1920","vertical","30","h264","aac","2","44100","2254236","3572120",""
"VIDEOS 1800-2100-20260730T124534Z-1-001.zip","2015","MALETA PARA JOIAS COR CREME. TAMANHO 17,3X13,8X14","VIDEOS 1800-2100/VIDEO 2015/MALETA PARA JOIAS COR CREME. TAMANHO 17,3X13,8X14.mp4","460dac18a125a822570fbd6945ec6076daa9d2b7731299156416676e6a67de74","ok","13,049","720","1280","720x1280","vertical","30","h264","aac","2","44100","1936007","3157870",""
